"Match","Date","Tournament","Radiant","Dire","Winner","Round","Game","Time","Score"
"1415953079","04/22/15","jD MLG SEA Qualifiers 2","Cant Say","MVP Phoenix","DIRE","Quarterfinals","1","31.55","14 - 29"
"1415225595","04/21/15","Canada Cup 5","EHUG","NoT","DIRE","Group Stage","1","36.38","20 - 30"
"1415171366","04/21/15","Canada Cup 5","rbd","NoT","DIRE","Group Stage","1","24.38","16 - 21"
"1415168075","04/21/15","jD MLG Americas Qualifiers 2","VB","mouz 2","DIRE","UB Quarterfinals","1","28.12","13 - 41"
"1415105624","04/21/15","Canada Cup 5","NoT","coL 2","DIRE","Group Stage","1","31.20","14 - 27"
"1415010557","04/21/15","D2CL 5 EU Qualifiers","BBC","Power Rangers","RADIANT","LB Semifinals","3","45.78","43 - 23"
"1414933475","04/21/15","D2CL 5 EU Qualifiers","Power Rangers","BBC","DIRE","LB Semifinals","2","46.15","25 - 39"
"1414857284","04/21/15","D2CL 5 EU Qualifiers","BBC","Power Rangers","DIRE","LB Semifinals","1","37.38","26 - 41"
"1414811484","04/21/15","Razer Think Fast Cup 2 Qualifiers","LD","LC","RADIANT","","","40.37","31 - 16"
"1414686770","04/21/15","Razer Think Fast Cup 2 Qualifiers","LC","M5","RADIANT","","","32.77","34 - 22"
"1414577949","04/21/15","D2CL 5 EU Qualifiers","NiP 2","BBC","RADIANT","UB Semifinals","2","32.45","25 - 16"
"1414577003","04/21/15","DreamLeague 3 Main Qualifier 3","mouz 2","CL","RADIANT","Semifinals","1","48.05","33 - 20"
"1414480214","04/21/15","jD MLG SEA Qualifiers 2","Arcanys","Fnatic.MY","DIRE","Quarterfinals","2","30.83","4 - 32"
"1414462839","04/21/15","Razer Think Fast Cup 2 Qualifiers","HoG.","Unknown","DIRE","","","30.78","12 - 43"
"1414460483","04/21/15","D2CL 5 EU Qualifiers","BBC","NiP 2","DIRE","UB Semifinals","1","31.60","8 - 27"
"1414426633","04/21/15","ESL One Frankfurt 2015 China Qualifiers","LGD.cn","iG","DIRE","Semifinals","2","44.85","9 - 35"
"1414301744","04/21/15","jD MLG SEA Qualifiers 2","Fnatic.MY","Arcanys","RADIANT","Quarterfinals","1","45.93","40 - 21"
"1414294686","04/21/15","ESL One Frankfurt 2015 China Qualifiers","iG","LGD.cn","RADIANT","Semifinals","1","38.30","35 - 19"
"1414070361","04/21/15","WCA 2015 China Qualifiers Prelims","CDEC","DK","RADIANT","Group Stage","3","28.48","36 - 17"
"1413974664","04/21/15","i-League Season 3 China Qualifiers","Newbee.Y","VG","DIRE","Group Stage","2","57.65","50 - 44"
"1413963421","04/21/15","ESL One Frankfurt 2015 SEA Qualifiers","Fnatic.MY","Mineski","RADIANT","Finals","2","33.98","36 - 5"
"1413962695","04/21/15","i-League Season 3 China Qualifiers","Bheart","iG","DIRE","Group Stage","2","21.45","5 - 25"
"1413961915","04/21/15","WCA 2015 China Qualifiers Prelims","DK","CDEC","DIRE","Group Stage","2","24.77","6 - 19"
"1413885728","04/21/15","i-League Season 3 China Qualifiers","VG","Newbee.Y","RADIANT","Group Stage","1","26.80","25 - 10"
"1413876943","04/21/15","i-League Season 3 China Qualifiers","iG","Bheart","RADIANT","Group Stage","1","24.00","17 - 10"
"1413830362","04/21/15","ESL One Frankfurt 2015 SEA Qualifiers","Mineski","Fnatic.MY","DIRE","Finals","1","36.98","22 - 48"
"1413825200","04/21/15","WCA 2015 China Qualifiers Prelims","CDEC","DK","DIRE","Group Stage","1","44.67","20 - 29"
"1413130751","04/20/15","Canada Cup 5","ROOT 2","bS","RADIANT","Group Stage","1","47.80","33 - 38"
"1413057509","04/20/15","Canada Cup 5","ROOT 2","Wh","DIRE","Group Stage","1","48.03","10 - 18"
"1412984931","04/20/15","Canada Cup 5","Boreal 2","ROOT 2","RADIANT","Group Stage","1","31.97","23 - 3"
"1412820067","04/20/15","DreamLeague 3 Main Qualifier 3","Hao","HoG.","DIRE","Quarterfinals","3","29.73","8 - 25"
"1412727087","04/20/15","DreamLeague 3 Main Qualifier 3","HoG.","Hao","DIRE","Quarterfinals","2","43.77","11 - 27"
"1412678654","04/20/15","Razer Think Fast Cup 2 Qualifiers","SFZ","dSc","RADIANT","","","16.45","34 - 16"
"1412635159","04/20/15","DreamLeague 3 Main Qualifier 3","Hao","HoG.","DIRE","Quarterfinals","1","34.03","12 - 20"
"1412548386","04/20/15","Hitbox European Championship 2","BU","Basically","RADIANT","Quarterfinals","2","27.98","33 - 9"
"1412512305","04/20/15","DreamLeague 3 Main Qualifier 3","EED","CL","DIRE","Quarterfinals","2","22.05","7 - 31"
"1412491835","04/20/15","Razer Think Fast Cup 2 Qualifiers","BBC","RIZE","RADIANT","","","15.67","14 - 4"
"1412472450","04/20/15","Dota Pit League 3","NiP 2","Vega","RADIANT","","","38.38","34 - 17"
"1412460270","04/20/15","Hitbox European Championship 2","Basically","BU","DIRE","Quarterfinals","1","28.83","19 - 31"
"1412453589","04/20/15","DreamLeague 3 Main Qualifier 3","SFZ","mouz 2","DIRE","Quarterfinals","2","43.78","16 - 22"
"1412452612","04/20/15","D2CL 5 EU Qualifiers","Empire","Power Rangers","RADIANT","UB Semifinals","2","37.05","36 - 20"
"1412372136","04/20/15","Dota Pit League 3","Vega","NiP 2","DIRE","","","32.20","13 - 22"
"1412367711","04/20/15","DreamLeague 3 Main Qualifier 3","mouz 2","SFZ","RADIANT","Quarterfinals","1","13.75","8 - 3"
"1412366445","04/20/15","D2CL 5 EU Qualifiers","Power Rangers","Empire","DIRE","UB Semifinals","1","26.32","14 - 26"
"1412364257","04/20/15","DreamLeague 3 Main Qualifier 3","EED","CL","DIRE","Quarterfinals","1","53.83","28 - 33"
"1412317512","04/20/15","Hitbox European Championship 2","4ASC","M5","RADIANT","Quarterfinals","2","29.30","27 - 15"
"1412203859","04/20/15","i-League Season 3 China Qualifiers","Newbee.Y","Team HGT","DIRE","Group Stage","2","36.97","17 - 30"
"1412181660","04/20/15","ESL One Frankfurt 2015 China Qualifiers","EHOME","Nb","DIRE","Semifinals","2","26.60","7 - 22"
"1412039264","04/20/15","ESL One Frankfurt 2015 China Qualifiers","Nb","EHOME","RADIANT","Semifinals","1","33.27","31 - 15"
"1412006072","04/20/15","i-League Season 3 China Qualifiers","Team HGT","Newbee.Y","DIRE","Group Stage","1","48.32","15 - 33"
"1411821251","04/20/15","i-League Season 3 China Qualifiers","EHOME","iG","DIRE","Group Stage","2","47.78","24 - 43"
"1411681708","04/20/15","i-League Season 3 China Qualifiers","iG","EHOME","RADIANT","Group Stage","1","46.67","35 - 29"
"1410955053","04/19/15","Canada Cup 5","Boreal 2","bS","RADIANT","Group Stage","1","33.42","30 - 13"
"1410896314","04/19/15","Canada Cup 5","Wh","bS","DIRE","Group Stage","1","51.72","14 - 23"
"1410828979","04/19/15","Canada Cup 5","Wh","Boreal 2","RADIANT","Group Stage","1","32.52","24 - 10"
"1410576949","04/19/15","Razer Think Fast Cup 2 Qualifiers","HoG.","mYi","RADIANT","","","40.37","37 - 19"
"1410459305","04/19/15","ESL One Frankfurt 2015 EU Qualifiers","mouz 2","NaVi","DIRE","","","39.52","10 - 31"
"1410452545","04/19/15","Razer Think Fast Cup 2 Qualifiers","GOOMBA","Unknown","RADIANT","","","48.18","36 - 22"
"1410346089","04/19/15","ESL One Frankfurt 2015 EU Qualifiers","NaVi","mouz 2","RADIANT","","","35.23","30 - 16"
"1410336812","04/19/15","Razer Think Fast Cup 2 Qualifiers","ChW","LD","DIRE","","","28.73","6 - 20"
"1410309367","04/19/15","i-League Season 3 SEA Qualifiers","Mineski","Fnatic.MY","DIRE","Finals","3","56.58","31 - 43"
"1410239052","04/19/15","ESL One Frankfurt 2015 China Qualifiers","Nb","EP","RADIANT","Quarterfinals","3","29.15","26 - 14"
"1410192748","04/19/15","DreamLeague 3 Main Qualifier 3","CCK","Basically","DIRE","Quarterfinals","2","53.45","30 - 32"
"1410112449","04/19/15","ESL One Frankfurt 2015 China Qualifiers","EP","Nb","DIRE","Quarterfinals","2","33.15","4 - 15"
"1410104194","04/19/15","i-League Season 3 SEA Qualifiers","Fnatic.MY","Mineski","RADIANT","Finals","2","67.32","36 - 28"
"1410084424","04/19/15","DreamLeague 3 Main Qualifier 3","CCK","Basically","DIRE","Quarterfinals","1","26.28","10 - 24"
"1409931030","04/19/15","i-League Season 3 SEA Qualifiers","Mineski","Fnatic.MY","RADIANT","Finals","1","41.82","28 - 20"
"1409919795","04/19/15","Razer Think Fast Cup 2 Qualifiers","GOOMBA","mYi","RADIANT","","","27.02","28 - 19"
"1409836399","04/19/15","ESL One Frankfurt 2015 China Qualifiers","Nb","EP","DIRE","Quarterfinals","1","85.38","52 - 41"
"1409745725","04/19/15","ECL 2015 Spring","Newbee.M","iG","DIRE","Group Stage","3","32.32","13 - 30"
"1409597399","04/19/15","ECL 2015 Spring","iG","Newbee.M","RADIANT","Group Stage","2","39.07","32 - 15"
"1409562675","04/19/15","ECL 2015 Spring","VG.P","DK","RADIANT","Group Stage","2","29.62","32 - 17"
"1409471070","04/19/15","ECL 2015 Spring","Newbee.M","iG","RADIANT","Group Stage","1","40.42","30 - 14"
"1409417870","04/19/15","ECL 2015 Spring","DK","VG.P","DIRE","Group Stage","1","40.63","20 - 44"
"1409230166","04/19/15","VPGame Pro League","LGD.cn","VG","DIRE","Finals","4","35.30","12 - 32"
