"Match","Date","Tournament","Radiant","Dire","Winner","Round","Game","Time","Score"
"1983404907","12/06/15","Radiant Dire Cup 2015 Qualifiers","FTD.B","Wings","RADIANT","","","33.58","33 - 20"
"1983395564","12/06/15","Radiant Dire Cup 2015 Qualifiers","CDEC.Y 2","FTD.A","RADIANT","","","35.05","31 - 19"
"1983332654","12/06/15","Global eSports Cup Finals","Vega","CL","DIRE","LB Finals","1","14.77","2 - 14"
"1983288394","12/06/15","Radiant Dire Cup 2015 Qualifiers","FTD.C","VG.P","DIRE","","","16.82","7 - 25"
"1983274534","12/06/15","Radiant Dire Cup 2015 Qualifiers","DB 2","Bheart","RADIANT","","","59.82","46 - 36"
"1983228466","12/05/15","Radiant Dire Cup 2015 Qualifiers","CDEC.Y 2","iG","RADIANT","","","43.75","33 - 12"
"1983174796","12/05/15","Radiant Dire Cup 2015 Qualifiers","Bheart","DB 2","RADIANT","","","25.75","29 - 7"
"1983156951","12/05/15","Radiant Dire Cup 2015 Qualifiers","VG.P","FTD.C","DIRE","","","42.78","26 - 32"
"1983152233","12/05/15","Radiant Dire Cup 2015 Qualifiers","iG","CDEC.Y 2","DIRE","","","15.25","5 - 12"
"1982320001","12/05/15","Uprise Champions Cup Special","hehe united","BRM","RADIANT","","","29.78","35 - 26"
"1982231792","12/05/15","Uprise Champions Cup Special","BRM","hehe united","RADIANT","","","32.28","42 - 18"
"1982151954","12/05/15","Uprise Champions Cup Special","hehe united","BRM","RADIANT","","","25.18","30 - 14"
"1982075607","12/05/15","The Defense 5 Finals","OG","Liquid","RADIANT","UB Finals","2","63.07","37 - 37"
"1981984630","12/05/15","Global eSports Cup Finals","CL","Empire","DIRE","UB Finals","3","46.40","36 - 39"
"1981953141","12/05/15","The Defense 5 Finals","Liquid","OG","DIRE","UB Finals","1","25.50","11 - 25"
"1981861829","12/05/15","Uprise Champions Cup Special","TSpirit","FF","RADIANT","","","39.15","34 - 28"
"1981854317","12/05/15","Global eSports Cup Finals","Empire","CL","RADIANT","UB Finals","2","36.52","43 - 16"
"1981748451","12/05/15","Uprise Champions Cup Special","FF","TSpirit","DIRE","","","24.65","8 - 29"
"1981733381","12/05/15","The Defense 5 Finals","Alliance","Liquid","DIRE","UB Semifinals","3","37.70","26 - 29"
"1981659369","12/05/15","Global eSports Cup Finals","CL","Empire","RADIANT","UB Finals","1","48.10","41 - 20"
"1981562036","12/05/15","The Defense 5 Finals","Alliance","Liquid","DIRE","UB Semifinals","2","31.25","15 - 28"
"1981508087","12/05/15","Radiant Dire Cup 2015 Qualifiers","ESD","Wings","DIRE","","","30.10","19 - 27"
"1981456061","12/05/15","Radiant Dire Cup 2015 Qualifiers","Bheart","iG","DIRE","","","42.78","27 - 35"
"1981406723","12/05/15","Global eSports Cup Finals","MVP Phoenix","Vega","DIRE","LB Semifinals","2","34.75","14 - 32"
"1981383777","12/05/15","Radiant Dire Cup 2015 Qualifiers","Nb","EHOME.K 2","DIRE","","","62.05","25 - 41"
"1981322667","12/05/15","The Defense 5 Finals","Alliance","Liquid","RADIANT","UB Semifinals","1","48.88","44 - 26"
"1981309793","12/05/15","Radiant Dire Cup 2015 Qualifiers","Wings","ESD","RADIANT","","","28.45","29 - 12"
"1981283567","12/05/15","Radiant Dire Cup 2015 Qualifiers","iG","Bheart","DIRE","","","51.47","26 - 33"
"1981276967","12/05/15","Radiant Dire Cup 2015 Qualifiers","EHOME.K 2","Nb","DIRE","","","30.68","16 - 34"
"1981265554","12/05/15","Global eSports Cup Finals","Vega","MVP Phoenix","RADIANT","LB Semifinals","1","32.60","41 - 16"
"1981123655","12/05/15","Radiant Dire Cup 2015 Qualifiers","Nb","Wings","RADIANT","","","36.13","26 - 18"
"1981088223","12/05/15","The Defense 5 Finals","OG","ATN","RADIANT","UB Semifinals","2","27.57","30 - 11"
"1981083926","12/05/15","Global eSports Cup Finals","Empire","Vega","RADIANT","UB Semifinals","2","25.35","23 - 12"
"1981062950","12/05/15","ECL 2015 Autumn","Bheart","FTD.B","DIRE","","","59.50","42 - 43"
"1981005393","12/05/15","Radiant Dire Cup 2015 Qualifiers","Wings","Nb","RADIANT","","","31.33","32 - 11"
"1980941553","12/05/15","The Defense 5 Finals","OG","ATN","RADIANT","UB Semifinals","1","35.92","35 - 14"
"1980935716","12/05/15","ECL 2015 Autumn","FTD.B","Bheart","RADIANT","","","35.33","37 - 25"
"1980906731","12/05/15","Global eSports Cup Finals","Vega","Empire","DIRE","UB Semifinals","1","50.45","23 - 32"
"1980856303","12/05/15","Radiant Dire Cup 2015 Qualifiers","DB 2","iG","DIRE","","","30.08","13 - 37"
"1980848075","12/05/15","Radiant Dire Cup 2015 Qualifiers","AG  3","FTD.A","DIRE","","","31.33","9 - 34"
"1980828286","12/05/15","Radiant Dire Cup 2015 Qualifiers","EHOME.K 2","ESD","RADIANT","","","31.65","33 - 19"
"1980774462","12/05/15","ECL 2015 Autumn","FTD.B","VG.P","DIRE","","","39.05","15 - 31"
"1980734611","12/05/15","Radiant Dire Cup 2015 Qualifiers","ESD","EHOME.K 2","DIRE","","","23.28","6 - 32"
"1980733268","12/05/15","Radiant Dire Cup 2015 Qualifiers","iG","DB 2","RADIANT","","","38.05","36 - 18"
"1980731060","12/05/15","Radiant Dire Cup 2015 Qualifiers","FTD.A","AG  3","RADIANT","","","32.65","29 - 12"
"1980714191","12/05/15","Global eSports Cup Finals","MVP Phoenix","CL","DIRE","UB Semifinals","2","36.50","25 - 35"
"1980644465","12/05/15","ECL 2015 Autumn","VG.P","FTD.B","DIRE","","","42.08","17 - 35"
"1980597365","12/05/15","Radiant Dire Cup 2015 Qualifiers","iG","AG  3","RADIANT","","","37.17","25 - 15"
"1980593715","12/05/15","Global eSports Cup Finals","MVP Phoenix","CL","DIRE","UB Semifinals","1","30.88","9 - 34"
"1980564744","12/05/15","Radiant Dire Cup 2015 Qualifiers","FTD.A","DB 2","RADIANT","","","44.08","30 - 14"
"1980553570","12/04/15","Radiant Dire Cup 2015 Qualifiers","Wings","EHOME.K 2","RADIANT","","","59.83","49 - 25"
"1980552989","12/04/15","ECL 2015 Autumn","FTD.B","VG.P","DIRE","","","28.78","21 - 21"
"1980456514","12/04/15","Radiant Dire Cup 2015 Qualifiers","EHOME.K 2","Wings","DIRE","","","34.65","25 - 37"
"1980450456","12/04/15","Radiant Dire Cup 2015 Qualifiers","DB 2","FTD.A","RADIANT","","","32.42","36 - 12"
"1980444551","12/04/15","Radiant Dire Cup 2015 Qualifiers","AG  3","iG","DIRE","","","54.33","30 - 42"
"1979972406","12/04/15","Canada Cup 6","TShow","paiN","DIRE","Group Stage","1","38.58","10 - 24"
"1979899654","12/04/15","Canada Cup 6","paiN","LvT","DIRE","Group Stage","1","29.42","2 - 28"
"1979835843","12/04/15","Canada Cup 6","TShow","LvT","DIRE","Group Stage","1","33.60","6 - 21"
